id,created_at,text,,
3.56457E+17,14-07-2013 16:54,Bryce was determined to win his boy Stewie Griffin #Gamer http://t.co/O0MykKrb6L,,
3.56455E+17,14-07-2013 16:49,savannahrb got it in as well!  #CutiePie http://t.co/6qUvajII4r,,
3.56454E+17,14-07-2013 16:44,Oh u know i got my game on too!! #BigKid #FunFun http://t.co/COk6BxBNt8,,
3.56452E+17,14-07-2013 16:36,These boys ran thru Dave &amp; Busters last night!! Im exhausted today #LoveThemBoys #Blessed http://t.co/LDHppYGmpj,,
3.55884E+17,13-07-2013 02:59,"S/O my King James All-Stars, @coachtiney &amp; coach Leon at Peach Jam tourney!! Final 4 bid. Bring it on home. Let's go!! #EarnedNotGiven #KJAS",,
3.55743E+17,12-07-2013 17:39,Peace of mind http://t.co/Z0aCHo2zlw,,
3.55715E+17,12-07-2013 15:48,"Repetition is Reputation - that's our Championship tee. Trophy Pack - Collaborative tees with 10 Deep,â€¦ http://t.co/oXAFaIA4ru",,
3.55161E+17,11-07-2013 03:06,"Finally got my babe back away from Rump Shaker, C More Butts and Mandingo!! Smdh. Hahaha.â€¦ http://t.co/iwMRkOCaGq",,
3.55112E+17,10-07-2013 23:51,S/O sprite for the special can!! Thanks alot. That's some pretty cool stuff http://t.co/qnQslsZ1MB,,
3.55109E+17,10-07-2013 23:39,There's still room for more. Let me know what's up! #2K14 #TrackList http://t.co/SbIutrMVEp,,
3.5505E+17,10-07-2013 19:46,Damn I LOVE these kids!!â€¦ http://t.co/nf7G21XMbd,,
3.54987E+17,10-07-2013 15:33,Congrats to my bro @cp3!! Proud of you man! Couldn't have happened top a better dudeâ€¦ http://t.co/qBw7aYHzBC,,
3.54791E+17,10-07-2013 02:35,Sneak Peak 2 #NIT #ButImNotARapper #IPlayBall #EarnedNotGiven http://t.co/y2Lt0xknqO,,
3.54786E+17,10-07-2013 02:16,No he didn't! Did he. Sneak Peak #NIT #ButImNotARapper #IPlayBall #EarnedNotGiven http://t.co/xxGTmLNRWb,,
3.54764E+17,10-07-2013 00:50,S/O to all doing work &amp; getting better in Summer League. My 1st showcase to the Big Boys Leagueâ€¦ http://t.co/WAWyG9WYbY,,
3.54077E+17,08-07-2013 03:20,What's up LV! We at #Lavo tonight. Let's get it,,
3.53803E+17,07-07-2013 09:10,One champ to another! Let me see u try to beat us. LRMR/Money Team @floydmayweather http://t.co/S7S7AO6iIS,,
3.53783E+17,07-07-2013 07:50,@mavcarter @ernieramos32 @rometrav turnt up in Vegas!!! Love my homies/bros #RollWithTheWinners http://t.co/8shZwqZOYQ,,
3.53776E+17,07-07-2013 07:23,Turn up Vegas!! @rometrav http://t.co/btZ5mRqDHn,,
3.53763E+17,07-07-2013 06:32,Me and the homie @rometrav #LeagueOfOurOwn #SaySomethingFool http://t.co/G7Fysa2yFh,,
3.53574E+17,06-07-2013 18:00,Coach Lucas and crew got these college boys working on their game! #LeBronSkillsAcademy #EarnedNotGiven http://t.co/0MGEuquqD5,,
3.53312E+17,06-07-2013 00:39,#Vegas this weekend! Championship Party at @taolasvegas Saturday.http://t.co/Pae9KoU0Eb #WorkHard #PlayHard #ItsOnlyRightITurnUp #DeservedTo,,
3.53198E+17,05-07-2013 17:07,I  brought sand to the beach cause my beach is better!,,
3.52972E+17,05-07-2013 02:06,So y'all gone just walk through the Smoke Bomb though! Smh. Love these crazy boys http://t.co/3QqLhTJjnU,,
3.528E+17,04-07-2013 14:42,How amazing that is!!  #ThankYouTroops #Happy4thofJuly,,
3.52799E+17,04-07-2013 14:42,"Watching @SportsCenter feature: Going Home. Taking everything in me not to shed a tear! Not 1 tear, not 2, 3,4,5, 6, 7....",,
3.52627E+17,04-07-2013 03:17,Man this guy jimmyblu I wanna kill right now!!! http://t.co/eqAFB4x9gb,,
3.52607E+17,04-07-2013 01:55,Akron support the homie @mister1223 tonight! #AllWhiteEverything,,
3.52223E+17,03-07-2013 00:31,Help my man @KevinHart4real make history this weekend by supporting his movie #LetMeExplain it's funny as H E double hockey sticks!!,,
3.52203E+17,02-07-2013 23:13,C'mon man! Bronny on one #YoungSimba #HeGotGame http://t.co/c6WeGmj9Ic,,
3.52085E+17,02-07-2013 15:22,Happy B-day to my lil baller/sis! Sorry to embarrass u with the old pic(Lol) but I can do that causeâ€¦ http://t.co/UFR7yiLn8a,,
3.51743E+17,01-07-2013 16:44,S/O slamonline for the cover! #SlamIsFam #StriveForGreatness #EarnedNotGiven #Witness http://t.co/fk6nC3qTzI,,
3.51712E+17,01-07-2013 14:41,Happy Canada Day!! S/O my bros @RealTristan13 @MyckK9 CJ #NIT,,
3.51536E+17,01-07-2013 03:02,Congrats to my brother @thewayofwade on receiving the Humanitarian award! Well deserved #BETAwards,,
3.51525E+17,01-07-2013 02:17,WHAT A TRIBUTE!!,,
3.51524E+17,01-07-2013 02:12,Uncle Charlie a singing Mo Fo! Still sound great!!,,
3.51523E+17,01-07-2013 02:09,"Man @SnoopDogg the coolest ""G"" in the world!!",,
3.51508E+17,01-07-2013 01:09,Thanks alot to #BET and the fans for Sportsmen of the Year award! Sorry I couldn't be there but thanks again! #BETAWARDS,,
3.51497E+17,01-07-2013 00:27,@robinthicke  @Pharrell @Tip just showed out at the #BETAWARDS. LOVE that track!!,,
3.51495E+17,01-07-2013 00:19,"@KevinHart4real U know u my homie but Chris Tucker saying ""U so short that u can see your feet on your drivers license"" had me dying!! Haha",,
3.51421E+17,30-06-2013 19:24,I tried but got gassed! SMDH http://t.co/QAogCGAH1o,,
3.50806E+17,29-06-2013 02:39,RT @CuffsTheLegend: Welcome Back Jesus Shuttlesflourish ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ†ðŸ† ðŸ™Œ,,
3.50727E+17,28-06-2013 21:26,Straight coolin out with Bronny #Father1st #BryceIsSleep #FamilyGuy http://t.co/AhcgdHjAEU,,
3.50691E+17,28-06-2013 19:02,Thereâ€™s one in every family.... Haha..Â http://t.co/fwI9kP2Dl6Â Â #thelebronsÂ ,,
3.50658E+17,28-06-2013 16:51,@Marcus32Johnson @mister1223 @fwalker03 @mavcarter @RichPaul4 @RomeTrav @DruOnDemand (Absolutely sir! Already in the works),,
3.5065E+17,28-06-2013 16:22,Man I need a massage badly!,,
3.50443E+17,28-06-2013 02:36,Man nothing like having brothers u can always count on! Love these dudes to death! #FabFive #Foreverâ€¦ http://t.co/5VEhdVgQB1,,
3.50409E+17,28-06-2013 00:22,@ShaneBattier Hey buddy you're doing a great job!! Someone job in his jeopardy whenever he wants it,,
3.50408E+17,28-06-2013 00:20,Mike Malone and Chris Jent will be perfect for Ben McLemore. Love those 2 guys in Cleveland,,
3.50404E+17,28-06-2013 00:04,They sleeping on Ben McLemore. Just watch,,
3.50351E+17,27-06-2013 20:31,"""Touch the people"" @ShaneBattier",,
3.50349E+17,27-06-2013 20:26,Can't wait to see the draft tonight and especially my buddy @ShaneBattier on the floor doing the interviews. Congrats to the new class of 13,,
3.50077E+17,27-06-2013 02:25,"10 years ago to this date my dream came true! What a moment. Wish we had these hats though, LoL!â€¦ http://t.co/4Bv0e3rOBh",,
3.50037E+17,26-06-2013 23:45,S/O my Cleveland homies  @RichPaul4 @81smallz @8081Meel @DaRealShow @astronautKI Kelt MJ Sweets Whitner MikeE Mo &amp; everyday else that rep!!!,,
3.50033E+17,26-06-2013 23:27,@81smallz @DaRealShow @DaRealBigKev @8081Meel @AstronautKI @sabrinawynn @RichPaul4(I didn't get the invite! Smh),,
3.50026E+17,26-06-2013 23:02,Now Batman by far is my favorite then Iron Man but my mom just sent me this so I had to post it! S/Oâ€¦ http://t.co/DerPDgUPwb,,
3.50016E+17,26-06-2013 22:20,It's only right! http://t.co/jy4Mff8v5F,,
3.50007E+17,26-06-2013 21:47,#repost savannahrb. By far the best memory from grade school! These donuts right here #APS #330 http://t.co/VZ5X36u1yl,,
3.49949E+17,26-06-2013 17:55,"Me, Bronny, Bryce &amp; @dareallambo1 #CoolinOut http://t.co/BIkoKjL4GO",,
3.49913E+17,26-06-2013 15:34,Wow I'm blessed! Gracing this cover for the 20th time. Honored!! #SI #EarnedNotGiven http://t.co/hP6LGckL2n,,
3.49592E+17,25-06-2013 18:18,Guess who's back... in case you missed it http://t.co/x83EcVdOOP,,
3.49366E+17,25-06-2013 03:19,Congrats to 88pkane and the Chicago Blackhawks on winning the Stanley Cup #WhatAFeeling #NothingLikeIt http://t.co/BhnU75LcsA,,
3.49204E+17,24-06-2013 16:34,This is what it's all about! Celebrating with our fans! WOW! http://t.co/ODAWRprxOL,,
3.49183E+17,24-06-2013 15:10,Parade time http://t.co/Vkh5LUMXGV,,
3.49065E+17,24-06-2013 07:21,Liv is crazy right now!! Great people around me acting crazy! Lol savannahrb @rometravâ€¦ http://t.co/kH0h8XVZf1,,
3.49062E+17,24-06-2013 07:10,Lord know what that club Liv like #blessed #wow #earnednotgiven #akronstandup http://t.co/aLqt1UJRP5,,
3.48852E+17,23-06-2013 17:14,"full advantage of the opportunity he was giving and keep going. We dapped up, showed love and he left. #StopBelievingAllYouHear",,
3.48851E+17,23-06-2013 17:12,Danny Green did not party with us on Thursday night. He came to say congrats and I told him how proud of him I was for taking advantage.....,,
3.48642E+17,23-06-2013 03:20,"My bad it's called ""Let Me Explain"". Since I messed up the 1st tweet I won't bootleg it now @KevinHart4real. Hahaha! Out July 3",,
3.48636E+17,23-06-2013 02:59,"The homie @KevinHart4real is hilarious man! Make sure y'all go check out ""Laugh At My Pain"" July 3 #stomachhurting #bumbump",,
3.4859E+17,22-06-2013 23:56,@rometrav savannahrb  Heading to support the homie @kevinhart4real #stomachabouttobehurting #abworkoutâ€¦ http://t.co/v2icECa7yD,,
3.48543E+17,22-06-2013 20:46,Lost and found! #Blessed #EarnedNotGiven http://t.co/EIC6wlejSl,,
3.48361E+17,22-06-2013 08:43,#repost beyondthebuzzer.  Its just so surreal to me. I just can't believe it! I'm so blessed andâ€¦ http://t.co/BnBE1Cf0JK,,
3.48217E+17,21-06-2013 23:11,@EthanJSkolnick Yes it is. IM BACK!!!,,
3.48212E+17,21-06-2013 22:53,Wow I guess it just hit me! LoL #LoveWhatIDo #AkronStandUp #Blessed http://t.co/owooOF2LkD,,
3.2582E+17,21-04-2013 03:56,Zero Dark Thirty-6 Activated! I'm gone,,
3.24382E+17,17-04-2013 04:39,I'm just saying. Need I say more http://t.co/hzpI5q58rZ,,
3.24381E+17,17-04-2013 04:37,Damn @savannahrb bad!!! All natural http://t.co/j46fDSFhr0,,
3.24292E+17,16-04-2013 22:45,Just got done chillin with @mister1223 &amp; the lil homie @goldminestige. Listened to a few of his tracks. Fire!! I need my copy asap #AkronOwn,,
3.24007E+17,16-04-2013 03:52,"""@Rock1chef: @KingJames | thanks""(No thank you for the hospitality! Great food. See u next time)",,
3.23886E+17,15-04-2013 19:48,Prayers goes out to those involved/hurt in #BostonMarathon. WTF is wrong with people man. Just sad,,
3.23263E+17,14-04-2013 02:33,Milwaukee it is! One week away. I can't wait!!! #playoffs,,
3.23153E+17,13-04-2013 19:18,"Miami ain't always sunshine! Mother nature ain't nothing to mess with. Rain rain go away, come backâ€¦ http://t.co/VYUAAP2rze",,
3.22967E+17,13-04-2013 06:57,Damn man i feel bad for @kobebryant . If there's anybody and i mean anybody who can come back from that injury it would be him! Best wishes!,,
3.22826E+17,12-04-2013 21:38,"Preparing for Boston tonight listening to the homie @BIGKRIT ""King Remembered In Time"" #southernhospitality #inmyzone #shineon",,
3.22483E+17,11-04-2013 22:55,S/O to my lil homie @RealMH_Ballboy ! Just cause.,,
3.2241E+17,11-04-2013 18:06,Somebody call 911. The weight room just got murdered! Lol. Off day training. #strivingforgreatnessâ€¦ http://t.co/gf96F5z1WV,,
3.22238E+17,11-04-2013 06:41,S/O @demontpeekaso on this painting! Crazy talented homie. Really appreciate it. We'll link up #artswag http://t.co/WZG5PaDt19,,
3.22098E+17,10-04-2013 21:23,Special S/O to the Long family!! U guys hold a special place in my heart. Love you guys!!â€¦ http://t.co/yfryjTTCvx,,
3.22018E+17,10-04-2013 16:05,Rp @djstephfloss. The Beautiful @savannahrb &amp; angelasimmons at #iPROMise event in Akron yesterday. http://t.co/9pH7Z9aWkl,,
3.22013E+17,10-04-2013 15:49,Rp @trippyluna. So proud of you @savannahrb!! Awesome event for those girls. Love it! S/Oâ€¦ http://t.co/wHzh9pMYQi,,
3.2171E+17,09-04-2013 19:43,In my zone! #WTT9's #WoWStanceSocks #leathersweatshorts #itsjustdifferent http://t.co/VsiXe24Jiy,,
3.2147E+17,09-04-2013 03:49,Great game!! Hate their had to be a loser. Both teams were great! Congrats to Kevin Ware and the rest of L'ville,,
3.21447E+17,09-04-2013 02:19,What a half of basketball! Keep it going kids,,
3.21433E+17,09-04-2013 01:24,Nat'l Championship time with the little ones. L'ville vs Mich #LetsGo http://t.co/KnmNBnJvqP,,
3.21092E+17,08-04-2013 02:46,Congrats to my lil cuz dcarter12_ on the achievement. On to the next journey http://t.co/snY7LvTaVl,,
3.1989E+17,04-04-2013 19:13,Kicks&amp;Sock swag for this flight to Charlotte #ZoomAir #Nike #Stance #Heatles #itsjustdifferent http://t.co/OmD9bycDAD,,
3.19669E+17,04-04-2013 04:33,#repost @savannahrb. Bonnie and Clyde Moroccan style! Don't start none won't be none #itsjustdifferent http://t.co/Ig6t5MqfE7,,
3.19546E+17,03-04-2013 20:26,Great times with @savannahrb and the girls from Women of TomorrowÂ Mentor and scholarship program. Soâ€¦ http://t.co/SfRo0Nbqy4,,
3.19297E+17,03-04-2013 03:56,Congrats to the Big Homie @shaq on getting his jersey retired inside Staples tonight. Well deserved #CanYouDigIt,,
3.19186E+17,02-04-2013 20:35,If my son played for Rutgers or a coach like that he would have some real explaining to do and I'm still gone whoop on him afterwards! C'mon,,
3.18939E+17,02-04-2013 04:13,RIP to one of our NBA refs Greg Willard due to cancer! Prayers goes out to his family and friends #NBAFamily,,
3.18757E+17,01-04-2013 16:10,Prayers goes out to Kevin Ware and his family! May u have a speedy recovery kid and come back even stronger!,,
3.18549E+17,01-04-2013 02:21,Man i love my teammates!!! Big time win.  @chrisbosh big time shot! #Heatles,,
3.17898E+17,30-03-2013 07:16,Guys was getting that paper today! #Romo #Posey #Verlander. Congrats to you fellas,,
3.1771E+17,29-03-2013 18:49,@bubbawatson yes sir. And let me know when u go play in Akron. U can chill at my crib. Just don't be hitting golf balls in the house. Lol!!,,
3.17694E+17,29-03-2013 17:43,#StriveForGreatness #ILiveByIt http://t.co/tz4pIwhqBy,,
3.17657E+17,29-03-2013 15:18,"""@bubbawatson: Hey @KingJames got my ""LeBronold Palmers"" on today!!! #urwelcome http://t.co/q7GbaZvK1c""(crazy kick swag my friend!! Yes sir)",,
3.17461E+17,29-03-2013 02:18,#GoBucks i see you Q! Big time shot. Way to go guys. O..H..I..O,,
3.17452E+17,29-03-2013 01:44,dwyanewade and I in GQ #fashionisconfidence #FashionSwag http://t.co/5AW10EoQkI,,
3.17428E+17,29-03-2013 00:09,Just finished up a upperdecksports session. I need a left hand massage now. Lol http://t.co/gwIB7IQFqD,,
3.16933E+17,27-03-2013 15:22,#repost Love all single parent moms &amp; especially my Bad-Ass Mom Gloria Marie!! U ladies are specialâ€¦ http://t.co/9e6n6D1Z6R,,
3.16752E+17,27-03-2013 03:22,Chi town look for tonight #FashionSwag #itsjustdifferent http://t.co/Fm1Yxm3xVi,,
3.16723E+17,27-03-2013 01:28,Strawberry Bubblegum,,
3.16448E+17,26-03-2013 07:14,S/0 to Tiger Woods on getting back to Num. 1 in the world!,,
3.16045E+17,25-03-2013 04:31,S/O the homies Shane Larkin and Duran Scott!! Game and Kick swag at the same damn time!!,,
3.16044E+17,25-03-2013 04:27,"Somebody told me Fla was a football state! Wouldn't be able to tell right now. Congrats to The U(of course), Fla Golf Coast and UF!! #Hoops",,
3.15895E+17,24-03-2013 18:35,AARON CRAFT!!!! #GoBucks,,
3.15859E+17,24-03-2013 16:14,Happy b-day to my homie @chrisbosh! Enjoy your last year in the dubs! Lol,,
3.15638E+17,24-03-2013 01:33,S/O to Nickelodeon and the Kid's Choice Awards!! U guys are http://t.co/ILDjqA5qsZ,,
3.15586E+17,23-03-2013 22:08,The lil homie Russ Smith putting on a show right now! #onfire,,
3.15564E+17,23-03-2013 20:42,RT @BrandonWeems10: Tough loss for @STVMHoops but another great season! #ProudAlum,,
3.15564E+17,23-03-2013 20:41,RT @DruOnDemand: @stvmhoops can't hang your heads after fighting like that for the title. #soclose,,
3.15557E+17,23-03-2013 20:14,To the seniors thanks so much and best of luck with your new journey #StVMalum,,
3.15556E+17,23-03-2013 20:11,Sorry to hear my alma mater lost in the state finals today!! U guys still made us all proud and use it as motivation for next season! #StVM,,
3.15507E+17,23-03-2013 16:53,@DwyaneWade yes sir homie. U was outside the strike zone all night! Lol. Let's go man!,,
3.15173E+17,22-03-2013 18:47,Ayo @DwyaneWade can I get a supply of Dove Men + Care!!?,,
3.15165E+17,22-03-2013 18:17,Man that dude Henderson from Ol Miss got the greenest light in basketball history!! Hahaha.,,
3.14922E+17,22-03-2013 02:10,"""@jamesblair06: @KingJames appreciate you showing love when I came on floor last night follow back homie!!!! #TeamLeBron""(Yesir! Brave guy)",,
3.14919E+17,22-03-2013 01:58,"""@norwood317: What if me Bron and Hayward went to Akron U with Rome, Dru and Wood""(would have won Nat'l championship)",,
3.14905E+17,22-03-2013 01:02,She gettin it!! That track real catchy too #MileyCyrus #WOP https://t.co/pslreTSjhe,,
3.14585E+17,21-03-2013 03:49,#10s #NikeDestroyer #LBJNSW #PaisleeSnapBack #Paris #FashionSwag #itsjustdifferent http://t.co/WG5Buzeu5M,,
3.14467E+17,20-03-2013 20:03,#rp 330 Stand Up!! All else just keep calm #strivingforgreatness #earnednotgiven http://t.co/3PtRZIciW8,,
3.13388E+17,17-03-2013 20:35,Post game with the homies @ernieramos32 @8081meel &amp; MJ. http://t.co/Q395wjH2zr,,
3.13303E+17,17-03-2013 14:57,Gameday swag in Toronto. #fashionisconfidence #pleasedontkillmyvibe http://t.co/zsxMXo9kQS,,
3.13091E+17,17-03-2013 00:56,Chillin with my bro dwyanewade at Real Sports Toronto! Can't name a better duo on and off the court http://t.co/GZxwpeSKVH,,
3.127E+17,15-03-2013 22:59,"Junior Raiders ready! S/O rayn34 for lacing them up in the ""He Got Game"" kicks! #6 http://t.co/tAiTad45dk",,
3.11943E+17,13-03-2013 20:53,Focused! Make your mark in a environment full of the uncertain http://t.co/a1eRry59WF,,
3.1095E+17,11-03-2013 03:05,@johnschuhmann Hey coach Spo I'm gone have to just give those 2 pts up!! Hahahaha! Damn Brandon Knight. Gots to he more careful!,,
3.10949E+17,11-03-2013 03:03,"RT @johnschuhmann: If your coach asks you why you didn't help from the weak side on the pick-and-roll, just show him this: http://t.co/v ...",,
3.10947E+17,11-03-2013 02:56,DeAndre Jordan!!!! Dayyyuummmm!! Dunk of the year #littletikeshoop,,
3.1082E+17,10-03-2013 18:32,Celebrating #nbanochelatina con mi nueva pulsera Yo Prometo (http://t.co/oGjYgyII85) y mi camiseta de El Heat. http://t.co/2hKvUFVrDt,,
3.10608E+17,10-03-2013 04:27,Here is the proof that is wasn't playing about that food @savannahrb made me #theresbeenamurderâ€¦ http://t.co/sql3cwEPcj,,
3.10605E+17,10-03-2013 04:15,"@SavannahRB just made me some breakfast that just put me in bed!! Pancakes, eggs and turkey bacon. + fall glass of OJ #amazing #A1 #keeper",,
3.10508E+17,09-03-2013 21:49,Congrats to them Canes on becoming the ACC Champs!! #shanelarkinforACCPOY,,
3.10281E+17,09-03-2013 06:48,Always great spending time with my lil sis. Love you so much Nesh! #family http://t.co/gfLL3mEyRV,,
3.09863E+17,08-03-2013 03:09,@TheRealJRSmith going HAM in the Garden right now on TNT! #fuego,,
3.09788E+17,07-03-2013 22:09,These are simply the best!! Ultra comfy and can wear them with anything. I'm ordering 100 pair right now.â€¦ http://t.co/i0UZA8uc1d,,
3.09708E+17,07-03-2013 16:51,@ljfamfoundation &amp; @theycallmedeal to auction off these game worn shoes to benefit Newtown victimsâ€¦ http://t.co/Rd8CwzUKAm,,
3.09537E+17,07-03-2013 05:31,@JCrossover a fool for that lob he just threw to @blakegriffin32 . Me and @DwyaneWade may have to steal that one! #sick,,
3.0953E+17,07-03-2013 05:04,"Hey Chicago Blackhawks, u guys are AWESOME!! #streaking",,
3.09187E+17,06-03-2013 06:22,New House Party movie coming soon! Starring Bronny and Bryce #aintgonehurtnobody http://t.co/ihJPM3d5Da,,
3.0915E+17,06-03-2013 03:55,Check out my oldest and his Miami City Baller teammates slight highlight vid!,,
"http://t.co/eUjL6ufq1c #nextinline""",,,,
3.09143E+17,06-03-2013 03:25,"@SianCotton85 ""Earned Not Given"" is the model. Let's go!!",,
3.09142E+17,06-03-2013 03:22,Just saw this Crysis 3 video game commercial. Look cray!! On it,,
3.09122E+17,06-03-2013 02:01,"RT @SianCotton85: Only took 4 months for me to sign that deal, man the power of prayer I'm just keeping it real",,
"100%cotton(Congrats homie!!)""",,,,
3.09068E+17,05-03-2013 22:27,So explain to me the difference? My teammate gets a 1 game suspension and 150k+ taking away from him for his groin altercation #strangetome,,
3.09067E+17,05-03-2013 22:22,Finally watch Friends with Benefits from start to finish. Pretty good flick,,
3.09059E+17,05-03-2013 21:52,RT @LJFamFoundation: All-Star Blue I PROMISE â„¢ bands are sold out! Thank you so much to everyone for your support. http://t.co/5RLEeHIbOD,,
3.09058E+17,05-03-2013 21:50,Mila Kunis seem like she cool as hell!,,
3.09054E+17,05-03-2013 21:34,#VoltLife available at unknwnmiami #LeBronX #Unknwn #itsjustdifferent #rollwiththewinners http://t.co/j0RSTlmcEh,,
3.0888E+17,05-03-2013 10:01,Just got home and I'm nowhere near tired! Smh #NBAFiles #LovefortheGame,,
3.08811E+17,05-03-2013 05:29,Man i love my teammates!! Just had one the single most funniest moments ever on our plane. Had me crying laughing and stomach hurting. Haha!,,
3.08347E+17,03-03-2013 22:44,#Beats #Corks #itsjustdifferent #rollwiththewinners http://t.co/8SeCr2fJ6P,,
3.07957E+17,02-03-2013 20:53,Congrats to my bro @CP3 on getting his jersey retired at Wake Forest today! Couldn't happen to a better person. #3 #Woooo,,
3.07721E+17,02-03-2013 05:15,Air Max life! Black/Neon Green #kicks #Nike http://t.co/BezmQM4QQW,,
3.07536E+17,01-03-2013 17:02,The homie @mache275 went cray on these IronMan 3 LeBron X!  #itsjustdifferent #rollwiththewinners #kicks http://t.co/uVnivWHDVB,,
3.07531E+17,01-03-2013 16:42,"RT @EthanJSkolnick: Wade just dared the media to do a Harlem Shake video ""and Ira should be Birdman.""( I would love to see that! Lol)",,
3.07529E+17,01-03-2013 16:33,@SianCotton85 hahahaha! Naw a King homie,,
3.07283E+17,01-03-2013 00:15,A King James and @DwyaneWade aka W.O.W productions.  http://t.co/xDTTwnoiyn,,
3.07282E+17,01-03-2013 00:11,Got something for y'all at 7:15. Stay tuned,,
3.07144E+17,28-02-2013 15:02,@norwood317 hahaha! Not that one last night,,
3.07137E+17,28-02-2013 14:34,Man!! I be having some crazy dreams. Smh,,
3.06953E+17,28-02-2013 02:25,#repost @trippyluna @savannahrb. U go lil lady! http://t.co/C8x1Nfd6sd,,
3.06868E+17,27-02-2013 20:46,*streak not steak even though that sound good about right now,,
3.06867E+17,27-02-2013 20:44,He's one of the Masters at getting the most out of a kid talent/potential #CoachD4Pres #GoZips,,
3.06864E+17,27-02-2013 20:30,"How bout one of my fav coaches ever  Keith Dambrot ""Coach D"" and the Zips. Longest steak in college ball with 18 straight!! Keep it going",,
3.06653E+17,27-02-2013 06:32,"That Sac team got a lot of young talented players! Big Cuz, Reke, Isaiah, Lil Buckets, etc,etc.",,
3.06652E+17,27-02-2013 06:29,"The homie ""WOW"" was special in our game tonight. He been in his bag lately.",,
3.06419E+17,26-02-2013 15:02,"RT @kicksonfire: If someone steps on my Lebron Corks all I'm saying is ""Sorry"" isn't going to cut it or help me get over it.",,
3.0627E+17,26-02-2013 05:09,Jennifer Lawrence is AWESOME!!,,
3.05968E+17,25-02-2013 09:12,Now back where i belong! Laid up. Good night folks,,
3.05968E+17,25-02-2013 09:11,"Great times @fwalker03 @RichPaul4 @ErnieRamos32 @RealTristan13, JK, Ray Ray #LaFamilia #ItsJustUs",,
3.05948E+17,25-02-2013 07:49,With my bro @fwalker03. LIV on Sunday's #rollwiththewinners http://t.co/9jerNtI4jz,,
3.05725E+17,24-02-2013 17:04,"RT @TasiaDanyell13: If @KingJames followed or retweeted me, my life would complete. ðŸ˜ðŸ˜˜ #Heat â¤ðŸ”¥ðŸ€",,
3.05725E+17,24-02-2013 17:04,RT @ChristyReneeCox: @KingJames big time fan! http://t.co/iFHcFvoZPB(that's cool!! Tell the little guy I said thanks for the support),,
3.05523E+17,24-02-2013 03:42,Me and my lil bro @brandonweems10 after tonight's game. Missed u kid. Hurry up and get to Miamiâ€¦ http://t.co/hYBrmjb5eb,,
3.05443E+17,23-02-2013 22:25,Congrats to my bro @carmeloanthony on getting his #15 jersey retired at Syracuse today. Well deserved! #foreverlasting,,
3.05425E+17,23-02-2013 21:12,TEAM LJFF going crazy at one of my alma mater hoop games. LOVE you guys and LOVE my alma materâ€¦ http://t.co/Q87Y0ffrMV,,
3.0516E+17,23-02-2013 03:38,On behalf of myself &amp; @DwyaneWade #CriticalMassMiami we hate that we missed out again because of this crazy nba schedule! Miss u guys,,
3.04025E+17,20-02-2013 00:31,RT @justinbieber: sing it @KingJames !n haha http://t.co/Er2WReWQ(My bad for killin your song! Haaa. Gotta drink ... http://t.co/wjbMqaxH,,
3.03927E+17,19-02-2013 18:01,The Cooler.. http://t.co/B2kR0PRy,,
3.0356E+17,18-02-2013 17:42,Exactly what i needed after a very long weekend! #justrelax http://t.co/Vt7fsBAW,,
3.03556E+17,18-02-2013 17:27,#RIP Jerry Buss.,,
3.03384E+17,18-02-2013 06:03,Congrats to my bro @CP3 on All-Star MVP! Big time game,,
3.03223E+17,17-02-2013 19:21,Happy 50th MJ! U inspired a kid from Akron Ohio without u even knowing. All by just playing the game uâ€¦ http://t.co/KbmMpy5W,,
3.03054E+17,17-02-2013 08:11,2 Kings! #itsjustdifferent #LaFamilia http://t.co/MXZJZpiG,,
3.03028E+17,17-02-2013 06:29,What an honor to have @dickc @pmarca at Two Kings dinner.    #gamechangers,,
3.03023E+17,17-02-2013 06:08,2 Kings dinner.... @S_C_  @dickc #gettingit http://t.co/hBJvwLPR,,
3.03014E+17,17-02-2013 05:31,From major knee injury to MVP! What's my excuse? All Day AP &amp; KingJames #itsjustdifferent http://t.co/eGu3gSpo,,
3.03003E+17,17-02-2013 04:48,#Clique #itsjustdifferent http://t.co/zkvqUmSw,,
3.03002E+17,17-02-2013 04:45,Headed to the best dinner/party during this weekend! @fwalker03 @81smallz #fashionisconfidenceâ€¦ http://t.co/dEVPc5Av,,
3.02997E+17,17-02-2013 04:23,Me and bro @fwalker03 #fashionisconfidence #itsjustdifferent http://t.co/UJtbjnwg,,
3.02898E+17,16-02-2013 21:52,Me and my @beatsbydre crew got a  #pillchaser for yall in Houston.  Beats Ambulance...5000 Westheimer Road.,,
3.02654E+17,16-02-2013 05:42,Me and my lil bro realtristan13 #LaFamilia #thetakeover http://t.co/05oFQSYw,,
3.02532E+17,15-02-2013 21:37,Headed to Jam Session to coach the win against @kobebryant  team. #uncontainable #spritegame http://t.co/x2jXivdT,,
3.01869E+17,14-02-2013 01:40,"""My bummin out is your shopping spree"" #ducktalesvol1",,
3.01864E+17,14-02-2013 01:22,"""I came to win i tell ya, i came to win no failures""-@81smallz #ducktalesvol1",,
